Prabhag,Sambhag,Bhag,Anchal,Sankul,Sanch Code,Sanch,Current,Reopen,Total,Support by,A/c Type,Remarks
P2,Odisha,W. Odisha,Balangir,Balangir,BHOR0713,Tikrapara,22,0,22,,,
P2,Odisha,W. Odisha,Balangir,Tusura,BHOR0721,Gudvela,19,3,22,,,
P2,Odisha,W. Odisha,Balangir,Tusura,BHOR0722,Deogaon,18,4,22,,,
P2,Odisha,W. Odisha,Balangir,Tusura,BHOR0723,Tarabha,15,6,21,,,
P2,Odisha,W. Odisha,Balangir,Patnagarh,BHOR0731,Dhandamunda,21,1,22,,,
P2,Odisha,W. Odisha,Balangir,Patnagarh,BHOR0733,Patnagarh,20,2,22,,,
P2,Odisha,W. Odisha,Balangir,Patnagarh,BHOR0732,Belpada,21,0,21,,,
P2,Odisha,W. Odisha,Balangir,Tusura,BHOR0724,Kantamal,22,0,22,,,
P2,Odisha,W. Odisha,Balangir ,Balangir,BHOR0711,Gadia,17,3,20,,,
P2,Odisha,W. Odisha,Bhawanipatna,Dharamgarh,BHOR0211,Sinapali,20,2,22,,,
P2,Odisha,W. Odisha,Bhawanipatna,Dharamgarh,BHOR0212,Golmunda,20,1,21,,,
P2,Odisha,W. Odisha,Bhawanipatna,Dharamgarh,BHOR0213,Boden,20,3,23,,,
P2,Odisha,W. Odisha,Bhawanipatna,Kesinga,BHOR0221,M Rampur,20,1,21,,,
P2,Odisha,W. Odisha,Bhawanipatna,Kesinga,BHOR0222,Narla,19,2,21,,,
P2,Odisha,W. Odisha,Bhawanipatna,Kesinga,BHOR0223,Lanjigarh,14,8,22,,,
P2,Odisha,W. Odisha,Bhawanipatna,Kesinga,BHOR0224,Biswanathpur,21,0,21,,,
P2,Odisha,W. Odisha,Bhawanipatna,Jai Patna,BHOR0231,Sagada,19,6,25,,,
P2,Odisha,W. Odisha,Bhawanipatna,Jai Patna,BHOR0232,T.H.Rampur,19,3,22,,,
P2,Odisha,W. Odisha,Bhawanipatna,Jai Patna,BHOR0233,Jai Patna,11,11,22,,,
P2,Odisha,W. Odisha,Bhawanipatna,Jai Patna,BHOR0234,Koksara,14,6,20,,,
P2,Odisha,W. Odisha,Bhawanipatna,Dharamgarh,BHOR0214,Khariar,19,1,20,,,
P2,Odisha,W. Odisha,Bhawanipatna,Junagarh,BHOR0241,Karlamunda,21,0,21,,,
P2,Odisha,W. Odisha,Bhawanipatna,Junagarh,BHOR0242,Junagarh,15,8,23,,,
P2,Odisha,W. Odisha,Sambalpur,Sambalpur,BHOR0524,Ulunda,15,5,20,,,
P2,Odisha,W. Odisha,Sambalpur,Kuchinda,BHOR0534,Tileibani,20,1,21,,,
P2,Odisha,W. Odisha,Sambalpur,Rairakhol,BHOR0514,Budhapal,18,2,20,,,
P2,Odisha,W. Odisha,Sambalpur,Rairakhol,BHOR0513,Riamal,19,0,19,,,
P2,Odisha,W. Odisha,Sambalpur,Sambalpur,BHOR0521,Jujomura,17,3,20,,,
P2,Odisha,W. Odisha,Sambalpur,Sambalpur,BHOR0522,Jamankira,19,0,19,,,
P2,Odisha,W. Odisha,Sambalpur,Sambalpur,BHOR0523,Badmal,18,1,19,,,
P2,Odisha,W. Odisha,Sambalpur,Kuchinda,BHOR0532,Birmaharajpur,19,2,21,,,
P2,Odisha,W. Odisha,Sambalpur,Kuchinda,BHOR0533,Bamara,19,0,19,,,
P2,Odisha,W. Odisha,Sambalpur,Kuchind,BHOR0531,Kuchinda,18,2,20,,,
P2,Odisha,W. Odisha,Sambalpur ,Rairakhol,BHOR0511,Rairakhol,15,2,17,,,
P2,Odisha,W. Odisha,Sambalpur,Rairakhol,BHOR0512,Naktideol,20,0,20,,,
P2,Odisha,W. Odisha,Jharsuguda,Tangarpali,BHOR1311,Himgir,20,0,20,,,
P2,Odisha,W. Odisha,Jharsuguda,Tangarpali,BHOR1312,Tangarpali,15,7,22,,,
P2,Odisha,W. Odisha,Jharsuguda,Tangarpali,BHOR1313,Balisankara,21,0,21,,,
P2,Odisha,W. Odisha,Jharsuguda,Tangarpali,BHOR1314,Subdega,22,0,22,,,
P2,Odisha,W. Odisha,Jharsuguda,Jharsuguda,BHOR1324,Kirmira,14,9,23,,,
P2,Odisha,W. Odisha,Jharsuguda,Jharsuguda,BHOR1323,Lakhanpur,21,2,23,,,
P2,Odisha,W. Odisha,Jharsuguda,Jharsuguda,BHOR1322,Kolabira,13,9,22,,,
P2,Odisha,W. Odisha,Jharsuguda,Jharsuguda,BHOR1321,Laikera,13,10,23,,,
P2,Odisha,W. Odisha,Jharsuguda,Lakhanpur,BHOR1331,Lakhanpur B,22,0,22,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur,Lakhanpur,BHCH0414 ,Darima,9,6,15,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur,Lakhanpur,BHCH0413 ,Lakhanpur,15,11,26,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur,Batauli,BHCH0441 ,Sitapur,16,5,21,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur,Batauli,BHCH0424 ,Batauli,14,10,24,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur,Rajpur,BHCH0451,Rajpur,12,1,13,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur,Rajpur,BHCH0452 ,Sankergarh,8,11,19,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur ,Rajpur ,BHCH0433 ,Mainpath ,14,5,19,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Ambikapur ,Rajpur,BHCH0434 ,Kushmi,9,13,22,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Baikunthpur,BHCH1111,Katgodi,22,0,22,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Baikunthpur,BHCH1112,Patna,15,0,15,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Baikunthpur,BHCH1113,Baikunthpur,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Manendragarh ,Baikunthpur,BHCH1114,Ramgarh,19,0,19,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Manendragarh,BHCH1122,Kelhari,20,0,20,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Manendragarh,BHCH1123,Manendragarh,18,0,18,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Manendragarh,BHCH1121,Janakpur,21,0,21,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Chirmiri,BHCH1131,Nagpur,16,0,16,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Mahendragarh,Chirmiri,BHCH1132,Khadgawa,12,0,12,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Manendragarh ,Chirmiri ,BHCH1133,Pondibachra ,13,0,13,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Pali,BHCH1311,Pali,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Pali,BHCH1312,Pondi (Batra),26,0,26,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Pali,BHCH1314,Dipka,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Katghora,BHCH1322,Beltara,28,0,28,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Katghora,BHCH1323,Pondiupoda,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Katghora,BHCH1324,Jatga,23,0,23,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Balko,BHCH1331 ,Chetma,26,0,26,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Balko,BHCH1332 ,Balko,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Korba,Balko,BHCH1333 ,Morga,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Kunkuri,BHCH0333,Sahidand,21,0,21,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Kunkuri,BHCH0324 ,Sanna,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Patthalgaon ,BHCH0313,Ludeg,23,0,23,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Patthalgaon ,BHCH0312,Kardega,22,0,22,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Kunkuri,BHCH0321,Duldula,23,0,23,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Kunkuri,BHCH0331,Kansabel,23,0,23,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Bagbahar,BHCH0314,Bagbahar,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Kunkuri,Kunkuri,BHCH0323,Tapkara,23,0,23,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Dharamjaigarh,BHCH0913,Chhal,18,11,29,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Dharamjaigarh,BHCH0914,Khamhar,21,9,30,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Dharamjaigarh,BHCH0913,Dharamjaigarh,24,6,30,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Gharghoda,BHCH0921,Gharghoda,16,13,29,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Gharghoda,BHCH0922,Kapu,16,14,30,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Gharghoda,BHCH0923,Tamnar,18,12,30,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Gharghoda,BHCH0924,Jobi,24,6,30,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Gharghoda,BHCH0925,Lyelunga,21,8,29,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Nawapara,BHCH0931,Nawapara,17,12,29,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Raigarh,Nawapara,BHCH0932,Dabhra ,18,6,24,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Shrinagar,BHCH0812,Krishnapur,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Odgi,BHCH0821,Biharpur,24,0,24,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Odgi,BHCH0822,Odgi,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Odagi,BHCH0823,Bhaithan,24,0,24,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Odagi,BHCH0824,Pratappur,27,0,27,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Karanji,BHCH0831,Karanji,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Karanji,BHCH0832,Ketka,27,0,27,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Karanji,BHCH0833,Adhina Salka,25,0,25,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Karanji,BHCH0834,Jai Nagar,29,0,29,,,
P2,Chhattisgarh,Uttar Chhattisgarh,Surajpur,Shrinagar,BHCH0814,Ganeshpur,24,0,24,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Mahasamund,BHCH1511,Jhalap,24,3,27,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Mahasamund,BHCH1512,Patrwa,26,0,26,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Mahasamund,BHCH1513,Tumgaon,21,1,22,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Baghbahara,BHCH1521,Baghbahara,26,2,28,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Baghbahara,BHCH1522,BhimKhoj,22,1,23,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Baghbahara,BHCH1523,Komakhan,17,0,17,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Pithora,BHCH1533,Baya,22,3,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Pithora,BHCH1531,Bhurkoni,23,3,26,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Mahasamund,Pithora,BHCH1532,Pithora,22,2,24,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur,Kota,BHCH1213,Ratanpur,21,0,21,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur ,Kota ,BHCH1212 ,KargiKala ,19,0,19,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur ,Kota,BHCH1214,Shipat,19,0,19,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur,Pendra,BHCH1221,Gaurela,18,0,18,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur,Lormi,BHCH1231,Lormi,18,0,18,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur,Lormi,BHCH1232,Dindauri,18,0,18,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur ,Lormi ,BHCH1233,Dullapur ,19,0,19,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur ,Pendra,BHCH1222 ,Kotmi ,19,0,19,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Bilaspur ,Pendra,BHCH1223,Marawahi ,30,0,30,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Mohala,BHCH0611,Manpur,22,8,30,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Mohala,BHCH0613,Ambagarh Chowki,10,20,30,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Kawardha,BHCH0621,Kukdur,18,12,30,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Kawardha,BHCH0623,Rengakhar,15,10,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Chhuriya,BHCH0631,Chhuriya,10,16,26,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Chhuriya,BHCH0632,Dongargarh,10,15,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Chhuriya,BHCH0633,Khadgaon,18,8,26,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Mohala,BHCH0614,Manchua,14,11,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Kawardha,BHCH0624,Taregaon,22,7,29,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Khairagarh,BHCH0641,Khairagarh,13,12,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Khairagarh,BHCH0642,Pelimeta,18,7,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Rajnandgaon,Khairagarh,BHCH0643,Salhewara,13,12,25,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Gariyaband,BHCH0512,Chhura,23,0,23,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Nagari,BHCH0521,Mainpur,24,0,24,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Nagari,BHCH0522,Nagari,24,0,24,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Devbhog,BHCH0531,Urmal,24,0,24,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Devbhog,BHCH0532,Devbhog,24,0,24,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Devbhog,BHCH0533,Fineshwar,22,0,22,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Gariyaband ,BHCH0514,Gangrel,22,0,22,,,
P2,Chhattisgarh,Madhya Chhattisgarh,Nayapara,Nagari,BHCH0524 ,Shobha,24,0,24,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Barsur,BHCH1611,Barsur ,22,0,22,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Barsur,BHCH1612,Jawnga,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Barsur,BHCH1613,Badetumanar,14,0,14,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Bachelor,BHCH1621,Ronje,20,0,20,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Bachelor,BHCH1622,Balud,19,0,19,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Bachelor,BHCH1623,Bacheli,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Tumakpal,BHCH1631,Badegudra,20,0,20,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Tumakpal,BHCH1632,Tumakpal,24,0,24,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Tumakpal,BHCH1633,Metapal,24,0,24,,,
P2,Chhattisgarh,Dandkaranya,Biladeela,Bhanshi,BHCH1641,Bhanshi,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Jagdalpur,BHCH0211,Jagdalpur,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Jagdalpur,BHCH0213,Bakawand ,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Jagdalpur,BHCH0214,Karpawand ,18,0,18,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Lohandiguda,BHCH0231,Bhanpuri,24,0,24,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Lohandiguda,BHCH0232,Tokapal,22,0,22,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Lohandiguda,BHCH0233,Lohandiguda,20,0,20,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Mardapal,BHCH0242,Bade kilepal,17,0,17,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Jagdalpur,BHCH0215,Nangur,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Jagdalpur,BHCH0227,Darbha,20,0,20,,,
P2,Chhattisgarh,Dandkaranya,Jagdalpur,Jagdalpur,BHCH0226,Bastar,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Antagarh,BHCH1041,Antagarh,15,0,15,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Antagarh,BHCH1042,Durgukondal,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Antagarh,BHCH1043,Lakhanpuri,19,0,19,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Keshkal,BHCH1021,Keshkal,18,0,18,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Keshkal,BHCH1022,Vishrampuri,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Keshkal,BHCH1023,Bahigaon,11,0,11,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Bhanupratappur,BHCH1033,Bhanupratappur,15,0,15,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Bhanupratappur,BHCH1032,Korar,14,0,14,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Bhanupratappur,BHCH1031,Charama,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Sarona,BHCH1011,Gattashilli,17,0,17,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Sarona,BHCH1012,Narharpur,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Kanker,Sarona,BHCH1013,Sarona,17,0,17,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kondagaon,BHCH1421,Makdi,25,0,25,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kondagaon,BHCH1422,Pharasgaon,27,0,27,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kondagaon,BHCH1423,Kondagaon,29,0,29,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kondagaon,,Narayanpur,20,0,20,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kondagaon,,Benur ,26,0,26,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Badedongar,BHCH1411,Badedongar,26,0,26,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Badedongar,BHCH1412,Dhanora,30,0,30,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Badedongar,BHCH1413,Hirapur,28,0,28,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kakodi,BHCH1431,Mardapal,27,0,27,,,
P2,Chhattisgarh,Dandkaranya,Kondagaon,Kakodi,BHCH1432,Bangoli,21,0,21,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Bijapur,BHCH0111,Bijapur,19,0,19,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Bijapur,BHCH0112,Bhairamgarh,17,0,17,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Dantewada,BHCH0134,Geedam,17,0,17,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Dantewada,BHCH0132,Koakonda,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Sukma,BHCH0121,Sukma,16,0,16,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Sukma,BHCH0123,Tongpal,19,0,19,,,
P2,Chhattisgarh,Dandkaranya,Dantewara,Sukma,BHCH0124,Chhindgarh,18,0,18,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Madininagar ,BHJH1011,Barvadih,22,0,22,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Madininagar ,BHJH1012,Panki,28,0,28,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Madininagar ,BHJH1014,Chiniyan(Tarhasi),26,0,26,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Madininagar ,BHJH1015,Chainpur,26,0,26,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Garhwa,BHJH1023,Lesliganj,26,0,26,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Garhwa,BHJH1024,Chiyanki,24,0,24,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Latehar,BHJH1031,Kishunpur,30,0,30,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Latehar,BHJH1032,Garu,25,0,25,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Latehar,BHJH1033,satbarwa,25,0,25,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Latehar,BHJH1034,Manatu,27,0,27,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Latehar,BHJH1036,Pandwa,22,0,22,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Chhattarpur,BHJH1041,Japla,30,0,30,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Chhattarpur,BHJH1042,Chhattarpur,26,0,26,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Chhattarpur,BHJH1043,Nawabajar,27,0,27,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Chhattarpur,BHJH1044,Nawa jaypur,23,0,23,,,
P3,S.Jharkhand,Palamu,Panki (Medininagar),Panki,BHJH1051,Pipratad,25,0,25,,,
P3,S.Jharkhand,Palamu,Latehar,Latehar,BHJH1911,Herhanj,22,0,22,,,
P3,S.Jharkhand,Palamu,Latehar,Latehar,BHJH1912,Manika,15,0,15,,,
P3,S.Jharkhand,Palamu,Latehar,Latehar,BHJH1913,(Saryu)Pipratard,26,0,26,,,
P3,S.Jharkhand,Palamu,Latehar,Bariyatu,BHJH1921,Tori,24,0,24,,,
P3,S.Jharkhand,Palamu,Latehar,Bariyatu,BHJH1922,Bariyatu,28,0,28,,,
P3,S.Jharkhand,Palamu,Latehar,Bariyatu,BHJH1923,Gamhriya(Murapa),24,0,24,,,
P3,S.Jharkhand,Palamu,Latehar,Garu,BHJH1931,Latehar,22,0,22,,,
P3,S.Jharkhand,Palamu,Latehar,Garu,BHJH1932,Mahuwadar,29,0,29,,,
P3,S.Jharkhand,Palamu,Latehar,Garu,BHJH1935,Balumath,23,0,23,,,
P3,S.Jharkhand,Palamu,Latehar,Murup,BHJH1941,Murup,22,0,22,,,
P3,S.Jharkhand,Palamu,Latehar,Murup,BHJH1942,Sasang,29,0,29,,,
P3,S.Jharkhand,Palamu,Latehar,Murup,BHJH1943,Chhipadohar,16,0,16,,,
P3,S.Jharkhand,Palamu,Garhwa,Garhwa,BHJH1611,Garhwa,28,0,28,,,
P3,S.Jharkhand,Palamu,Garhwa,Garhwa,BHJH1612,Chiniya,28,0,28,,,
P3,S.Jharkhand,Palamu,Garhwa,Garhwa,BHJH1613,Meral,28,0,28,,,
P3,S.Jharkhand,Palamu,Garhwa,Nagar,BHJH1621,Nagar,27,0,27,,,
P3,S.Jharkhand,Palamu,Garhwa,Nagar,BHJH1622,Dandai,26,0,26,,,
P3,S.Jharkhand,Palamu,Garhwa,Nagar,BHJH1623,Bishunpura,23,0,23,,,
P3,S.Jharkhand,Palamu,Garhwa,Majhiaon,BHJH1631,Majhiaon,28,0,28,,,
P3,S.Jharkhand,Palamu,Gharwa,Majhiaon,BHJH1632,kanchanpur,26,0,26,,,
P3,S.Jharkhand,Palamu,Gharwa,Majhiaon,BHJH1633,Bahiyar,27,0,27,,,
P3,S.Jharkhand,Palamu,Gharwa,Majhiaon,BHJH1634,Ramkanda,27,0,27,,,
P3,S.Jharkhand,Lohardaga,Simdega,Lachragarh,BHJH1211,Bano,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Simdega,Lachragarh,BHJH1212,Kolebira,28,0,28,,,
P3,S.Jharkhand,Lohardaga,Simdega,Lachragarh,BHJH1213,Bolba,26,0,26,,,
P3,S.Jharkhand,Lohardaga,Simdega,Lachragarh,BHJH1214,Hurda,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Simdega,Thethaitanger,BHJH1221,Thethaitanger,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Simdega,Thethaitanger,BHJH1222,Jaldega,30,0,30,,,
P3,S.Jharkhand,Lohardaga,Simdega,Thethaitanger,BHJH1223,Pakartand,29,0,29,,,
P3,S.Jharkhand,Lohardaga,Simdega,Thethaitanger,BHJH1224,Simdega,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Simdega,Kurdeg,BHJH1231,Kurdeg,29,0,29,,,
P3,S.Jharkhand,Lohardaga,Simdega,Kurdeg,BHJH1232,Basjor,30,0,30,,,
P3,S.Jharkhand,Lohardaga,Simdega,Kurdeg,BHJH1234,Kersai,23,0,23,,,
P3,S.Jharkhand,Lohardaga,Simdega,Kurdeg,BHJH1235,Biru,21,0,21,,,
P3,S.Jharkhand,Lohardaga,Gumla,Bishunpur,BHJH0111,Bishunpur,28,0,28,,,
P3,S.Jharkhand,Lohardaga,Gumla,Bishunpur,BHJH0112,Banari,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Gumla,Bishunpur,BHJH0113,Netarhat,20,0,20,,,
P3,S.Jharkhand,Lohardaga,Gumla,Bishunpur,BHJH0114,Dumri,27,0,27,,,
P3,S.Jharkhand,Lohardaga,Gumla,Ghaghra,BHJH0121,Adar,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Gumla,Ghaghra,BHJH0122,Ghaghra,22,0,22,,,
P3,S.Jharkhand,Lohardaga,Gumla,Ghaghra,BHJH0123,Gumla,27,0,27,,,
P3,S.Jharkhand,Lohardaga,Gumla,Ghaghra,BHJH0125,Murkunda,21,0,21,,,
P3,S.Jharkhand,Lohardaga,Gumla,Sisai,BHJH0131,Sisai,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Gumla,Sisai,BHJH0132,Bharno,25,0,25,,,
P3,S.Jharkhand,Lohardaga,Gumla,Sisai,BHJH0133,Basiya,24,0,24,,,
P3,S.Jharkhand,Lohardaga,Gumla,Sisai,BHJH0134,Kamdara,29,0,29,,,
P3,S.Jharkhand,Lohardaga,Gumla,Sisai,BHJH0135,Chharda,16,0,16,,,
